股票代码,出现粘合日期,订单状态,进场日期,是否有平半仓,进场价格,出场日期,出场价格, 利润
601008,2013-07-18,未进场就被达到止损位置出场,,False,2.9,,0,0
601018,2013-07-29,压到红线止损出场,2013-08-01,True,2.05,2013-08-09,2.0424999999999995,-0.007500000000000284
601006,2016-05-05,未进场就被达到止损位置出场,,False,6.61,,0,0
601333,2011-03-28,未进场就被达到止损位置出场,,False,3.68,,0,0
601000,2011-06-13,压到红线止损出场,2011-06-16,True,7.24,2011-07-25,7.999375,0.7593749999999995
601008,2013-07-18,未进场就被达到止损位置出场,,False,2.9,,0,0
601111,2013-10-23,压到红线止损出场,2013-11-20,True,4.12,2013-12-02,4.101875,-0.01812500000000039
601018,2013-07-22,未进场就被达到止损位置出场,,False,2.06,,0,0
601333,2011-02-24,止损出场,2011-03-01,False,3.66,2011-03-15,3.59,-0.07000000000000028
601006,2016-05-04,"观望,未进场",,False,6.63,,0,0
601008,2013-05-22,止损出场,2013-05-27,True,3.31,2013-06-03,3.27,-0.040000000000000036
601111,2013-10-22,压到红线止损出场,2013-11-20,True,4.12,2013-12-02,4.101875,-0.01812500000000039
601018,2013-07-10,未进场就被达到止损位置出场,,False,2.12,,0,0
601333,2011-02-24,止损出场,2011-03-01,False,3.66,2011-03-15,3.59,-0.07000000000000028
601006,2016-04-20,未进场就被达到止损位置出场,,False,6.75,,0,0
601008,2013-05-21,止损出场,2013-05-27,True,3.31,2013-06-03,3.27,-0.040000000000000036
601111,2013-10-21,未进场就被达到止损位置出场,,False,4.06,,0,0
601333,2010-12-13,未进场就被达到止损位置出场,,False,3.65,,0,0
601018,2013-06-06,止损出场,2013-08-29,True,2.43,2013-08-30,2.39,-0.040000000000000036
601006,2016-04-19,未进场就被达到止损位置出场,,False,6.78,,0,0
601008,2013-05-20,止损出场,2013-05-23,False,3.3,2013-05-24,3.26,-0.040000000000000036
601111,2013-06-05,"观望,未进场",,False,5.31,,0,0
601333,2010-08-09,未进场就被达到止损位置出场,,False,3.76,,0,0
601008,2013-04-25,未进场就被达到止损位置出场,,False,3.28,,0,0
601018,2013-06-06,止损出场,2013-08-29,True,2.43,2013-08-30,2.39,-0.040000000000000036
601006,2016-04-18,"观望,未进场",,False,6.81,,0,0
600967,2017-03-15,压到红线止损出场,2017-03-21,True,14.55,2017-04-17,16.105833333333333,1.5558333333333323
601333,2010-03-10,未进场就被达到止损位置出场,,False,4.55,,0,0
601008,2013-04-25,未进场就被达到止损位置出场,,False,3.28,,0,0
600967,2016-11-16,止损出场,2016-11-21,False,13.35,2016-11-25,12.94,-0.41000000000000014
601111,2012-06-26,进场做多,2012-06-29,False,6.18,,0,0
601006,2014-10-27,压到红线止损出场,2014-10-30,True,7.61,2014-12-03,9.389999999999999,1.7799999999999985
601018,2013-06-05,止损出场,2013-08-29,True,2.44,2013-08-30,2.41,-0.029999999999999805
601333,2009-11-04,压到红线止损出场,2009-11-09,True,4.75,2009-11-24,4.80375,0.053749999999999964
601008,2013-04-02,止损出场,2013-04-19,False,3.34,2013-04-22,3.3,-0.040000000000000036
600967,2016-11-15,止损出场,2016-11-18,False,13.35,2016-11-25,12.98,-0.3699999999999992
601111,2012-06-25,未进场就被达到止损位置出场,,False,6.17,,0,0
601006,2014-06-12,止损出场,2014-06-17,True,6.81,2014-06-23,6.7,-0.10999999999999943
601333,2009-03-16,压到红线止损出场,2009-03-19,True,3.99,2009-04-14,4.427142857142857,0.43714285714285683
601018,2013-06-04,进场做多,2013-08-29,False,2.45,,0,0
601008,2013-04-01,止损出场,2013-04-19,False,3.34,2013-04-22,3.3,-0.040000000000000036
600967,2016-11-14,未进场就被达到止损位置出场,,False,13.4,,0,0
601111,2012-02-22,压到红线止损出场,2012-02-27,True,6.94,2012-03-06,6.97375,0.0337499999999995
601006,2014-06-12,止损出场,2014-06-17,True,6.81,2014-06-23,6.7,-0.10999999999999943
601333,2008-07-23,未进场就被达到止损位置出场,,False,4.39,,0,0
601008,2013-03-13,未进场就被达到止损位置出场,,False,3.41,,0,0
600967,2015-03-04,未进场就被达到止损位置出场,,False,15.25,,0,0
601018,2013-06-03,"观望,未进场",,False,2.46,,0,0
601006,2014-06-11,止损出场,2014-06-16,True,6.77,2014-06-23,6.7,-0.0699999999999994
601111,2012-02-07,压到红线止损出场,2012-02-10,True,6.73,2012-03-06,6.97375,0.24374999999999947
601008,2013-03-12,未进场就被达到止损位置出场,,False,3.46,,0,0
601006,2014-06-10,止损出场,2014-06-13,True,6.77,2014-06-23,6.66,-0.10999999999999943
601018,2013-05-30,"观望,未进场",,False,2.46,,0,0
601008,2012-10-17,压到红线止损出场,2012-10-22,True,3.4,2012-10-29,3.334375,-0.06562499999999982
601006,2014-06-09,止损出场,2014-06-12,True,6.76,2014-06-23,6.66,-0.09999999999999964
600967,2008-09-25,止损出场,2008-10-08,False,6.45,2008-10-10,5.94,-0.5099999999999998
601008,2012-10-16,压到红线止损出场,2012-10-19,True,3.31,2012-10-29,3.334375,0.024375000000000036
601018,2013-05-30,"观望,未进场",,False,2.46,,0,0
601006,2014-06-05,止损出场,2014-06-10,True,6.74,2014-06-23,6.65,-0.08999999999999986
600967,2008-09-25,止损出场,2008-10-08,False,6.45,2008-10-10,5.94,-0.5099999999999998
601008,2012-03-28,未进场就被达到止损位置出场,,False,4.89,,0,0
601018,2013-05-29,"观望,未进场",,False,2.47,,0,0
601006,2014-06-05,止损出场,2014-06-10,True,6.74,2014-06-23,6.65,-0.08999999999999986
601008,2010-03-22,止损出场,2010-03-25,False,7.73,2010-03-26,7.58,-0.15000000000000036
601006,2014-06-04,未进场就被达到止损位置出场,,False,6.74,,0,0
601018,2013-05-28,未进场就被达到止损位置出场,,False,2.47,,0,0
601008,2008-03-06,"观望,未进场",,False,13.65,,0,0
601018,2013-05-27,未进场就被达到止损位置出场,,False,2.47,,0,0
601006,2014-06-03,止损出场,2014-06-06,False,6.74,2014-06-10,6.66,-0.08000000000000007
601006,2014-05-29,未进场就被达到止损位置出场,,False,6.73,,0,0
601018,2013-05-23,止损出场,2013-05-28,False,2.47,2013-05-30,2.45,-0.020000000000000018
601008,2008-03-06,"观望,未进场",,False,13.65,,0,0
601006,2014-05-29,未进场就被达到止损位置出场,,False,6.73,,0,0
601018,2013-05-23,止损出场,2013-05-28,False,2.47,2013-05-30,2.45,-0.020000000000000018
601018,2013-05-22,未进场就被达到止损位置出场,,False,2.47,,0,0
601006,2014-05-28,止损出场,2014-06-03,True,6.73,2014-06-23,6.64,-0.09000000000000075
601018,2013-05-21,未进场就被达到止损位置出场,,False,2.47,,0,0
601006,2014-05-27,止损出场,2014-05-30,True,6.73,2014-06-23,6.64,-0.09000000000000075
601018,2013-05-20,止损出场,2013-05-23,False,2.47,2013-05-24,2.45,-0.020000000000000018
601006,2013-07-30,压到红线止损出场,2013-08-02,True,6.12,2013-08-09,6.030625,-0.08937500000000043
601018,2013-05-16,止损出场,2013-05-21,False,2.47,2013-06-04,2.42,-0.050000000000000266
601006,2013-07-29,压到红线止损出场,2013-08-01,True,6.12,2013-08-09,6.030625,-0.08937500000000043
601018,2013-05-16,止损出场,2013-05-21,False,2.47,2013-06-04,2.42,-0.050000000000000266
601006,2013-06-03,止损出场,2013-08-16,False,7.13,2013-08-19,6.98,-0.14999999999999947
600897,2017-07-10,未进场就被达到止损位置出场,,False,26.1,,0,0
601018,2013-05-15,止损出场,2013-05-20,False,2.45,2013-06-04,2.42,-0.03000000000000025
600897,2017-03-15,压到红线止损出场,2017-03-20,True,24.46,2017-04-05,25.726875,1.2668749999999989
601006,2013-05-16,未进场就被达到止损位置出场,,False,7.21,,0,0
601018,2013-05-14,止损出场,2013-05-17,False,2.46,2013-06-04,2.42,-0.040000000000000036
600897,2017-03-14,压到红线止损出场,2017-03-17,True,24.3,2017-04-05,25.726875,1.426874999999999
601006,2013-05-16,未进场就被达到止损位置出场,,False,7.21,,0,0
601018,2013-05-13,止损出场,2013-05-17,False,2.47,2013-06-04,2.43,-0.040000000000000036
601006,2013-05-08,未进场就被达到止损位置出场,,False,7.34,,0,0
600897,2017-02-07,压到红线止损出场,2017-02-10,True,22.67,2017-03-01,23.775000000000006,1.105000000000004
601018,2013-05-09,止损出场,2013-05-17,False,2.47,2013-05-20,2.45,-0.020000000000000018
600897,2016-10-18,未进场就被达到止损位置出场,,False,23.5,,0,0
601006,2013-05-07,"观望,未进场",,False,7.32,,0,0
600896,2014-06-23,压到红线止损出场,2014-06-26,True,3.4,2014-06-27,3.4456249999999997,0.045624999999999805
601018,2013-05-09,止损出场,2013-05-17,False,2.47,2013-05-20,2.45,-0.020000000000000018
600897,2016-10-17,未进场就被达到止损位置出场,,False,23.5,,0,0
600896,2014-06-04,止损出场,2014-06-12,False,3.49,2014-06-19,3.42,-0.07000000000000028
601006,2012-11-21,压到红线止损出场,2012-11-26,True,6.2,2013-01-09,6.763,0.5629999999999997
601018,2013-05-08,止损出场,2013-05-13,False,2.47,2013-05-14,2.45,-0.020000000000000018
600897,2016-10-13,压到红线止损出场,2016-10-18,True,21.86,2016-10-31,22.718750000000004,0.8587500000000041
600896,2014-06-03,未进场就被达到止损位置出场,,False,3.51,,0,0
601018,2013-03-27,未进场就被达到止损位置出场,,False,2.51,,0,0
600897,2016-10-13,压到红线止损出场,2016-10-18,True,21.86,2016-10-31,22.718750000000004,0.8587500000000041
601006,2012-11-14,压到红线止损出场,2012-11-19,True,6.14,2013-01-09,6.763,0.6230000000000002
600896,2014-05-29,未进场就被达到止损位置出场,,False,3.53,,0,0
601018,2013-03-26,止损出场,2013-04-09,False,2.52,2013-04-15,2.48,-0.040000000000000036
601006,2012-10-17,未进场就被达到止损位置出场,,False,6.19,,0,0
600897,2016-06-29,压到红线止损出场,2016-07-04,True,20.98,2016-07-19,21.77875,0.7987499999999983
600896,2014-05-29,未进场就被达到止损位置出场,,False,3.53,,0,0
601018,2013-03-25,止损出场,2013-04-09,False,2.53,2013-04-10,2.49,-0.03999999999999959
601006,2012-10-16,压到红线止损出场,2012-10-19,True,6.13,2012-10-24,6.11125,-0.018749999999999822
600897,2014-08-26,未进场就被达到止损位置出场,,False,16.05,,0,0
600896,2014-01-29,压到红线止损出场,2014-02-10,True,3.59,2014-02-24,3.7849999999999993,0.1949999999999994
601018,2013-03-21,止损出场,2013-04-10,False,2.54,2013-04-12,2.5,-0.040000000000000036
601006,2012-10-15,压到红线止损出场,2012-10-18,True,6.13,2012-10-24,6.11125,-0.018749999999999822
600897,2014-08-25,未进场就被达到止损位置出场,,False,16.17,,0,0
600896,2013-10-16,未进场就被达到止损位置出场,,False,3.83,,0,0
601006,2012-08-29,未进场就被达到止损位置出场,,False,6.06,,0,0
601018,2013-03-21,止损出场,2013-04-10,False,2.54,2013-04-12,2.5,-0.040000000000000036
600897,2014-06-17,止损出场,2014-06-20,False,14.84,2014-06-23,14.47,-0.3699999999999992
600896,2013-07-22,止损出场,2013-07-25,False,3.05,2013-07-29,2.95,-0.09999999999999964
601018,2013-03-20,未进场就被达到止损位置出场,,False,2.54,,0,0
600897,2014-05-29,未进场就被达到止损位置出场,,False,14.8,,0,0
601006,2012-06-26,"观望,未进场",,False,7.19,,0,0
600896,2013-06-05,进场做多,2013-08-30,False,3.58,,0,0
601018,2013-03-19,未进场就被达到止损位置出场,,False,2.53,,0,0
600897,2014-05-29,未进场就被达到止损位置出场,,False,14.8,,0,0
601006,2012-06-25,"观望,未进场",,False,7.24,,0,0
601018,2013-03-18,止损出场,2013-03-21,False,2.53,2013-03-27,2.48,-0.04999999999999982
600897,2014-05-28,未进场就被达到止损位置出场,,False,14.8,,0,0
600896,2013-06-04,"观望,未进场",,False,3.62,,0,0
601018,2013-03-12,止损出场,2013-03-15,False,2.55,2013-03-18,2.48,-0.06999999999999984
600897,2014-05-27,止损出场,2014-05-30,False,14.78,2014-06-04,14.45,-0.33000000000000007
600896,2013-05-22,未进场就被达到止损位置出场,,False,3.67,,0,0
601006,2012-06-18,"观望,未进场",,False,7.4,,0,0
601018,2013-03-11,止损出场,2013-03-14,False,2.55,2013-03-18,2.48,-0.06999999999999984
600897,2014-05-12,未进场就被达到止损位置出场,,False,14.75,,0,0
600896,2013-05-21,未进场就被达到止损位置出场,,False,3.67,,0,0
601006,2012-05-02,止损出场,2012-05-07,False,7.6,2012-05-09,7.49,-0.10999999999999943
601018,2013-01-23,未进场就被达到止损位置出场,,False,2.64,,0,0
600897,2014-01-29,压到红线止损出场,2014-02-10,True,14.58,2014-02-21,15.142499999999998,0.5624999999999982
600896,2013-05-20,止损出场,2013-05-23,False,3.64,2013-06-04,3.53,-0.11000000000000032
601006,2012-04-18,压到红线止损出场,2012-04-23,True,7.5,2012-05-09,7.5025,0.002500000000000391
601018,2012-12-12,压到红线止损出场,2012-12-17,True,2.48,2013-01-04,2.540625,0.06062499999999993
600897,2013-11-20,未进场就被达到止损位置出场,,False,16.87,,0,0
600896,2013-05-16,压到红线止损出场,2013-05-21,True,3.57,2013-06-03,3.6006249999999995,0.03062499999999968
601006,2012-04-17,压到红线止损出场,2012-04-20,True,7.48,2012-05-09,7.5025,0.022499999999999964
600897,2013-08-28,止损出场,2013-09-02,False,14.13,2013-09-05,13.03,-1.1000000000000014
601018,2012-12-11,压到红线止损出场,2012-12-14,True,2.48,2013-01-04,2.540625,0.06062499999999993
600896,2013-05-16,压到红线止损出场,2013-05-21,True,3.57,2013-06-03,3.6006249999999995,0.03062499999999968
601006,2012-04-16,压到红线止损出场,2012-04-19,True,7.45,2012-04-25,7.430624999999999,-0.01937500000000103
600897,2013-01-30,止损出场,2013-02-04,False,13.82,2013-02-05,13.55,-0.2699999999999996
601018,2012-11-28,压到红线止损出场,2012-12-03,True,2.45,2012-12-05,2.44375,-0.006250000000000089
601006,2012-03-27,未进场就被达到止损位置出场,,False,7.48,,0,0
600896,2013-05-15,压到红线止损出场,2013-05-20,True,3.51,2013-06-03,3.6006249999999995,0.09062499999999973
600897,2013-01-29,止损出场,2013-02-04,False,13.85,2013-02-05,13.64,-0.20999999999999908
601018,2012-11-27,压到红线止损出场,2012-11-30,True,2.45,2012-12-05,2.44375,-0.006250000000000089
601006,2012-03-26,止损出场,2012-04-06,False,7.48,2012-04-09,7.42,-0.0600000000000005
600896,2013-05-14,压到红线止损出场,2013-05-17,True,3.51,2013-06-03,3.6006249999999995,0.09062499999999973
600897,2013-01-28,未进场就被达到止损位置出场,,False,13.85,,0,0
601018,2012-11-26,未进场就被达到止损位置出场,,False,2.46,,0,0
601006,2012-02-29,止损出场,2012-03-05,False,7.72,2012-03-06,7.59,-0.1299999999999999
600896,2013-05-13,未进场就被达到止损位置出场,,False,3.53,,0,0
600897,2012-10-31,止损出场,2012-11-05,False,12.91,2012-11-08,12.59,-0.3200000000000003
601018,2012-11-22,压到红线止损出场,2012-12-05,True,2.46,2013-01-04,2.540625,0.08062499999999995
601006,2012-02-28,止损出场,2012-03-05,False,7.72,2012-03-06,7.61,-0.10999999999999943
600896,2013-01-30,压到红线止损出场,2013-02-04,True,3.98,2013-02-18,4.091,0.11100000000000021
600897,2012-10-30,止损出场,2012-11-02,False,12.85,2012-11-08,12.58,-0.2699999999999996
601018,2012-11-22,压到红线止损出场,2012-12-05,True,2.46,2013-01-04,2.540625,0.08062499999999995
600896,2012-10-16,止损出场,2012-10-19,False,3.97,2012-10-26,3.89,-0.08000000000000007
601006,2012-02-27,"观望,未进场",,False,7.77,,0,0
600897,2012-10-29,止损出场,2012-11-01,False,12.85,2012-11-15,12.35,-0.5
601018,2012-11-21,未进场就被达到止损位置出场,,False,2.48,,0,0
600896,2012-10-15,止损出场,2012-10-18,False,3.98,2012-10-26,3.88,-0.10000000000000009
601006,2012-02-23,止损出场,2012-02-28,False,7.64,2012-03-06,7.49,-0.14999999999999947
600897,2012-10-25,止损出场,2012-10-30,False,12.75,2012-11-15,12.31,-0.4399999999999995
601018,2012-11-20,未进场就被达到止损位置出场,,False,2.48,,0,0
600896,2012-02-08,压到红线止损出场,2012-02-13,True,4.2,2012-02-21,4.1937500000000005,-0.006249999999999645
601006,2012-02-23,止损出场,2012-02-28,False,7.64,2012-03-06,7.49,-0.14999999999999947
600897,2012-10-25,止损出场,2012-10-30,False,12.75,2012-11-15,12.31,-0.4399999999999995
601018,2012-11-19,止损出场,2012-11-22,False,2.46,2012-11-27,2.43,-0.029999999999999805
600894,2017-07-05,止损出场,2017-07-10,False,12.0,2017-07-11,11.84,-0.16000000000000014
600896,2012-02-07,压到红线止损出场,2012-02-10,True,4.15,2012-02-21,4.1937500000000005,0.04375000000000018
601006,2012-02-22,压到红线止损出场,2012-02-27,True,7.59,2012-03-05,7.5962499999999995,0.006249999999999645
600897,2012-10-24,压到红线止损出场,2012-10-30,True,12.75,2012-11-07,12.659375,-0.09062499999999929
601018,2012-11-15,止损出场,2012-11-21,False,2.48,2012-11-22,2.44,-0.040000000000000036
600894,2016-04-05,"观望,未进场",,False,17.05,,0,0
600896,2012-02-06,压到红线止损出场,2012-02-09,True,4.17,2012-02-21,4.1937500000000005,0.023750000000000604
601006,2012-02-07,止损出场,2012-02-10,False,7.61,2012-03-14,7.42,-0.1900000000000004
601018,2012-11-15,止损出场,2012-11-21,False,2.48,2012-11-22,2.44,-0.040000000000000036
600897,2012-10-16,压到红线止损出场,2012-10-19,True,12.57,2012-11-07,12.659375,0.08937500000000043
600894,2014-09-16,未进场就被达到止损位置出场,,False,13.81,,0,0
600896,2011-10-20,压到红线止损出场,2011-10-25,True,5.08,2011-11-09,5.18375,0.10374999999999979
601006,2011-12-27,压到红线止损出场,2011-12-30,True,7.39,2012-01-16,7.574166666666667,0.18416666666666703
601018,2012-11-14,止损出场,2012-11-21,False,2.48,2012-11-22,2.45,-0.029999999999999805
600897,2012-10-15,压到红线止损出场,2012-10-18,True,12.57,2012-11-07,12.659375,0.08937500000000043
600894,2012-11-12,未进场就被达到止损位置出场,,False,6.28,,0,0
600896,2011-10-20,压到红线止损出场,2011-10-25,True,5.08,2011-11-09,5.18375,0.10374999999999979
601006,2011-09-07,未进场就被达到止损位置出场,,False,7.48,,0,0
601018,2012-11-13,止损出场,2012-11-21,False,2.48,2012-11-22,2.45,-0.029999999999999805
600897,2012-09-25,未进场就被达到止损位置出场,,False,12.88,,0,0
600894,2012-07-24,未进场就被达到止损位置出场,,False,7.0,,0,0
600896,2011-10-19,未进场就被达到止损位置出场,,False,5.15,,0,0
601018,2012-11-12,止损出场,2012-11-15,False,2.48,2012-11-16,2.45,-0.029999999999999805
601006,2011-09-06,止损出场,2011-09-09,False,7.48,2011-09-23,7.18,-0.3000000000000007
600897,2012-07-04,未进场就被达到止损位置出场,,False,13.5,,0,0
600894,2012-07-23,未进场就被达到止损位置出场,,False,7.0,,0,0
600896,2011-07-06,压到红线止损出场,2011-07-11,True,5.91,2011-07-21,6.0625,0.15249999999999986
601018,2012-11-08,止损出场,2012-11-13,False,2.47,2012-11-16,2.44,-0.03000000000000025
600894,2012-06-20,未进场就被达到止损位置出场,,False,7.17,,0,0
600897,2012-07-03,"观望,未进场",,False,13.5,,0,0
600896,2011-01-31,压到红线止损出场,2011-02-10,True,6.37,2011-02-21,6.504166666666667,0.1341666666666672
601018,2012-11-08,止损出场,2012-11-13,False,2.47,2012-11-16,2.44,-0.03000000000000025
600894,2012-06-19,止损出场,2012-08-31,False,7.09,2012-09-03,6.84,-0.25
600896,2010-09-15,压到红线止损出场,2010-09-20,True,7.04,2010-10-08,7.26875,0.2287499999999998
600897,2012-07-02,"观望,未进场",,False,13.47,,0,0
601018,2012-11-07,止损出场,2012-11-12,False,2.48,2012-11-16,2.44,-0.040000000000000036
600894,2012-06-18,止损出场,2012-06-21,False,7.09,2012-06-25,6.83,-0.2599999999999998
600897,2012-06-06,未进场就被达到止损位置出场,,False,13.57,,0,0
601018,2012-11-06,止损出场,2012-11-12,False,2.48,2012-11-13,2.45,-0.029999999999999805
600894,2012-02-07,未进场就被达到止损位置出场,,False,6.18,,0,0
600897,2012-06-05,未进场就被达到止损位置出场,,False,13.52,,0,0
601018,2012-11-05,未进场就被达到止损位置出场,,False,2.49,,0,0
600894,2012-02-06,止损出场,2012-02-09,True,5.95,2012-02-13,5.8,-0.15000000000000036
601018,2012-11-01,未进场就被达到止损位置出场,,False,2.5,,0,0
600897,2012-04-17,压到红线止损出场,2012-04-23,True,13.22,2012-05-08,13.735,0.5149999999999988
600894,2011-11-01,压到红线止损出场,2011-11-04,True,7.66,2011-11-16,7.840624999999999,0.18062499999999915
601018,2012-11-01,未进场就被达到止损位置出场,,False,2.5,,0,0
600897,2012-04-16,止损出场,2012-04-19,False,12.99,2012-04-20,12.79,-0.20000000000000107
600894,2011-09-05,止损出场,2011-09-08,False,7.4,2011-09-09,7.16,-0.2400000000000002
601018,2012-10-31,止损出场,2012-11-05,False,2.48,2012-11-08,2.44,-0.040000000000000036
600897,2012-03-21,止损出场,2012-04-23,False,13.58,2012-04-24,13.29,-0.2900000000000009
601018,2012-10-30,压到红线止损出场,2012-11-02,True,2.46,2012-11-05,2.4725,0.012500000000000178
600894,2009-11-02,压到红线止损出场,2009-11-05,True,6.39,2009-12-07,7.94125,1.5512500000000005
600897,2012-02-08,压到红线止损出场,2012-02-13,True,12.72,2012-03-07,13.181249999999999,0.46124999999999794
600894,2009-06-16,未进场就被达到止损位置出场,,False,5.21,,0,0
601018,2012-10-29,止损出场,2012-11-01,False,2.47,2012-11-08,2.44,-0.03000000000000025
600897,2012-01-04,未进场就被达到止损位置出场,,False,12.45,,0,0
601018,2012-10-25,未进场就被达到止损位置出场,,False,2.55,,0,0
600894,2008-06-10,未进场就被达到止损位置出场,,False,5.97,,0,0
600897,2011-12-06,止损出场,2011-12-09,False,13.49,2011-12-13,13.29,-0.20000000000000107
601018,2012-10-25,未进场就被达到止损位置出场,,False,2.55,,0,0
600894,2008-02-18,压到红线止损出场,2008-02-27,True,7.68,2008-03-11,7.758125,0.078125
600897,2011-06-16,未进场就被达到止损位置出场,,False,14.5,,0,0
601018,2012-10-24,未进场就被达到止损位置出场,,False,2.55,,0,0
600897,2011-06-16,未进场就被达到止损位置出场,,False,14.5,,0,0
601018,2012-10-23,止损出场,2012-10-26,False,2.5,2012-10-29,2.46,-0.040000000000000036
600897,2011-04-20,止损出场,2011-04-25,False,15.84,2011-04-26,15.64,-0.1999999999999993
601018,2012-10-22,止损出场,2012-10-25,False,2.49,2012-10-26,2.46,-0.03000000000000025
600897,2011-04-06,止损出场,2011-04-11,False,16.47,2011-04-14,16.08,-0.39000000000000057
601018,2012-10-18,未进场就被达到止损位置出场,,False,2.5,,0,0
600897,2011-03-01,未进场就被达到止损位置出场,,False,15.69,,0,0
601018,2012-10-18,未进场就被达到止损位置出场,,False,2.5,,0,0
600897,2010-12-29,压到红线止损出场,2011-01-04,True,15.04,2011-01-05,15.33375,0.29375000000000107
601018,2012-10-17,未进场就被达到止损位置出场,,False,2.5,,0,0
600897,2010-06-28,未进场就被达到止损位置出场,,False,18.12,,0,0
601018,2012-10-16,止损出场,2012-10-19,True,2.48,2012-10-26,2.45,-0.029999999999999805
600897,2008-11-11,止损出场,2008-11-14,False,14.22,2008-11-19,13.52,-0.7000000000000011
601018,2012-10-15,止损出场,2012-10-18,True,2.48,2012-10-26,2.45,-0.029999999999999805
600897,2008-11-10,压到红线止损出场,2008-11-13,True,14.22,2008-11-28,14.129999999999999,-0.09000000000000163
601018,2012-10-11,未进场就被达到止损位置出场,,False,2.49,,0,0
600835,2017-05-24,压到红线止损出场,2017-05-31,True,20.25,2017-07-04,20.871249999999996,0.6212499999999963
601018,2012-10-11,未进场就被达到止损位置出场,,False,2.49,,0,0
600835,2017-04-25,"观望,未进场",,False,21.87,,0,0
601018,2012-09-20,未进场就被达到止损位置出场,,False,2.45,,0,0
600835,2017-01-16,压到红线止损出场,2017-01-19,True,20.2,2017-02-20,20.850625,0.6506250000000016
601018,2012-09-20,未进场就被达到止损位置出场,,False,2.45,,0,0
600835,2013-12-17,止损出场,2013-12-20,False,15.8,2013-12-23,15.4,-0.40000000000000036
601018,2012-09-13,未进场就被达到止损位置出场,,False,2.51,,0,0
600835,2013-04-10,压到红线止损出场,2013-05-27,True,7.64,2013-06-13,7.989999999999999,0.34999999999999964
601018,2012-09-13,未进场就被达到止损位置出场,,False,2.51,,0,0
600835,2013-04-09,压到红线止损出场,2013-05-27,True,7.69,2013-06-13,7.989999999999999,0.29999999999999893
601018,2012-09-12,未进场就被达到止损位置出场,,False,2.51,,0,0
601018,2012-09-11,止损出场,2012-09-14,False,2.5,2012-09-17,2.47,-0.029999999999999805
600835,2013-04-08,压到红线止损出场,2013-05-27,True,7.69,2013-06-13,7.989999999999999,0.29999999999999893
600834,2014-10-14,止损出场,2014-10-17,True,9.27,2014-10-27,8.7,-0.5700000000000003
601018,2012-09-10,未进场就被达到止损位置出场,,False,2.53,,0,0
600835,2013-01-23,未进场就被达到止损位置出场,,False,8.34,,0,0
600834,2014-09-30,未进场就被达到止损位置出场,,False,8.96,,0,0
601018,2012-09-06,未进场就被达到止损位置出场,,False,2.54,,0,0
600798,2014-04-16,未进场就被达到止损位置出场,,False,3.97,,0,0
600835,2013-01-22,未进场就被达到止损位置出场,,False,8.48,,0,0
600834,2014-09-29,未进场就被达到止损位置出场,,False,8.93,,0,0
601018,2012-09-06,未进场就被达到止损位置出场,,False,2.54,,0,0
600835,2013-01-21,未进场就被达到止损位置出场,,False,8.48,,0,0
600798,2014-04-15,止损出场,2014-04-18,False,3.7,2014-04-29,3.42,-0.28000000000000025
600794,2017-07-05,未进场就被达到止损位置出场,,False,4.21,,0,0
600834,2014-09-25,压到红线止损出场,2014-09-30,True,8.62,2014-10-13,8.766666666666667,0.14666666666666828
601018,2012-09-05,止损出场,2012-09-10,False,2.48,2012-09-19,2.44,-0.040000000000000036
600794,2017-07-04,止损出场,2017-07-07,False,4.19,2017-07-11,4.13,-0.0600000000000005
600835,2013-01-14,未进场就被达到止损位置出场,,False,8.19,,0,0
600798,2014-04-14,压到红线止损出场,2014-04-17,True,3.65,2014-04-25,3.583125,-0.06687500000000002
600794,2017-07-03,止损出场,2017-07-06,False,4.19,2017-07-12,4.1,-0.09000000000000075
600834,2014-09-25,压到红线止损出场,2014-09-30,True,8.62,2014-10-13,8.766666666666667,0.14666666666666828
601018,2012-09-04,压到红线止损出场,2012-09-07,True,2.47,2012-09-17,2.4768749999999997,0.00687499999999952
600835,2012-10-31,未进场就被达到止损位置出场,,False,8.29,,0,0
600794,2017-02-22,未进场就被达到止损位置出场,,False,5.97,,0,0
600798,2014-01-06,未进场就被达到止损位置出场,,False,3.5,,0,0
600834,2013-12-25,止损出场,2013-12-30,False,6.85,2014-01-03,6.68,-0.16999999999999993
601018,2012-09-03,压到红线止损出场,2012-09-06,True,2.48,2012-09-07,2.473125,-0.0068749999999999645
600835,2012-08-01,压到红线止损出场,2012-08-06,True,8.22,2012-08-14,8.3475,0.1274999999999995
600798,2013-02-27,压到红线止损出场,2013-03-05,True,3.69,2013-03-12,3.7325,0.04249999999999998
601018,2012-08-30,压到红线止损出场,2012-09-06,True,2.48,2012-09-07,2.473125,-0.0068749999999999645
600834,2013-05-20,压到红线止损出场,2013-05-27,True,6.48,2013-06-04,6.46125,-0.01875000000000071
600835,2012-07-31,未进场就被达到止损位置出场,,False,8.22,,0,0
600798,2013-01-23,未进场就被达到止损位置出场,,False,3.95,,0,0
601018,2012-08-30,压到红线止损出场,2012-09-06,True,2.48,2012-09-07,2.473125,-0.0068749999999999645
600835,2012-07-30,未进场就被达到止损位置出场,,False,8.33,,0,0
600834,2013-05-16,压到红线止损出场,2013-05-21,True,6.4,2013-06-04,6.46125,0.06124999999999936
